tile_id,disaster,damage_ratio,has_gt_damage,gt_pixels,pred_pixels,tp,fp,fn,tn,dice,iou,fpr_on_empty
santa-rosa-wildfire_00000124_post_disaster_r0_c768,santa-rosa-wildfire,0.1957855224609375,True,12831,14256,11392,2864,1439,49841,0.8411415069959759,0.7258362535839439,
santa-rosa-wildfire_00000124_post_disaster_r256_c0,santa-rosa-wildfire,0.1844329833984375,True,12087,14213,10832,3381,1255,50068,0.8237262357414449,0.700284458236359,
santa-rosa-wildfire_00000124_post_disaster_r256_c256,santa-rosa-wildfire,0.1880340576171875,True,12323,14429,10672,3757,1651,49456,0.7978468899521531,0.663681592039801,
santa-rosa-wildfire_00000124_post_disaster_r256_c512,santa-rosa-wildfire,0.2471771240234375,True,16199,18957,14364,4593,1835,44744,0.8171578108999886,0.6908426317814544,
santa-rosa-wildfire_00000124_post_disaster_r256_c768,santa-rosa-wildfire,0.1659393310546875,True,10875,12724,9368,3356,1507,51305,0.7939319462689097,0.6582812170613449,
santa-rosa-wildfire_00000124_post_disaster_r512_c512,santa-rosa-wildfire,0.12689208984375,True,8316,9361,7615,1746,701,55474,0.8615715336312723,0.7568077916915126,
santa-rosa-wildfire_00000124_post_disaster_r512_c768,santa-rosa-wildfire,0.1016845703125,True,6664,7883,5854,2029,810,56843,0.8048394858046333,0.6734153916944668,
santa-rosa-wildfire_00000124_post_disaster_r768_c256,santa-rosa-wildfire,0.0373687744140625,True,2449,2535,2288,247,161,62840,0.9181380417335474,0.8486646884272997,
santa-rosa-wildfire_00000124_post_disaster_r768_c512,santa-rosa-wildfire,0.140716552734375,True,9222,9913,8156,1757,1066,54557,0.8524692970995558,0.7428727570817014,
santa-rosa-wildfire_00000124_post_disaster_r768_c768,santa-rosa-wildfire,0.188720703125,True,12368,11953,9950,2003,2418,51165,0.8182229349122158,0.6923665715677406,
santa-rosa-wildfire_00000162_post_disaster_r0_c0,santa-rosa-wildfire,0.0446014404296875,True,2923,3503,2518,985,405,61628,0.7836912542794896,0.6443193449334698,
santa-rosa-wildfire_00000162_post_disaster_r0_c256,santa-rosa-wildfire,0.0696258544921875,True,4563,4987,3398,1589,1165,59384,0.7116230366492147,0.5523407022106632,
santa-rosa-wildfire_00000162_post_disaster_r0_c512,santa-rosa-wildfire,0.0267333984375,True,1752,1928,1439,489,313,63295,0.7820652173913043,0.642124051762606,
santa-rosa-wildfire_00000162_post_disaster_r0_c768,santa-rosa-wildfire,0.038055419921875,True,2494,2644,2228,416,266,62626,0.8672635266640716,0.7656357388316152,
santa-rosa-wildfire_00000162_post_disaster_r256_c0,santa-rosa-wildfire,0.045379638671875,True,2974,3573,2737,836,237,61726,0.8361081411333435,0.7183727034120735,
santa-rosa-wildfire_00000162_post_disaster_r256_c256,santa-rosa-wildfire,0.0518035888671875,True,3395,5516,3257,2259,138,59882,0.7310066210301874,0.5760523523169437,
santa-rosa-wildfire_00000162_post_disaster_r256_c512,santa-rosa-wildfire,0.0735015869140625,True,4817,6606,3913,2693,904,58026,0.6851089906329335,0.5210386151797604,
santa-rosa-wildfire_00000162_post_disaster_r256_c768,santa-rosa-wildfire,0.1004791259765625,True,6585,5326,4379,947,2206,58004,0.7352867097640836,0.5813860860329262,
santa-rosa-wildfire_00000162_post_disaster_r512_c0,santa-rosa-wildfire,0.038360595703125,True,2514,3253,1962,1291,552,61731,0.6804230969308133,0.5156373193166885,
santa-rosa-wildfire_00000162_post_disaster_r512_c256,santa-rosa-wildfire,0.0764617919921875,True,5011,4875,3810,1065,1201,59460,0.7707869714748129,0.6270572745227123,
santa-rosa-wildfire_00000162_post_disaster_r512_c512,santa-rosa-wildfire,0.0642547607421875,True,4211,4626,3082,1544,1129,59781,0.6975217834106597,0.5355343179843615,
santa-rosa-wildfire_00000162_post_disaster_r512_c768,santa-rosa-wildfire,0.0622711181640625,True,4081,4768,3685,1083,396,60372,0.8328624703356311,0.7135941130906274,
santa-rosa-wildfire_00000162_post_disaster_r768_c0,santa-rosa-wildfire,0.0563201904296875,True,3691,4288,2964,1324,727,60521,0.7429502443915278,0.5910269192422731,
santa-rosa-wildfire_00000162_post_disaster_r768_c256,santa-rosa-wildfire,0.0877227783203125,True,5749,6645,5048,1597,701,58190,0.8145877037276101,0.6871766947998911,
santa-rosa-wildfire_00000162_post_disaster_r768_c512,santa-rosa-wildfire,0.0435028076171875,True,2851,4243,2778,1465,73,61220,0.7831970679447421,0.6436515291936978,
santa-rosa-wildfire_00000162_post_disaster_r768_c768,santa-rosa-wildfire,0.005126953125,True,336,491,300,191,36,65009,0.7255139056831923,0.5692599620493358,
santa-rosa-wildfire_00000164_post_disaster_r0_c0,santa-rosa-wildfire,0.0288238525390625,True,1889,2432,1622,810,267,62837,0.7507521407081694,0.6009633197480548,
santa-rosa-wildfire_00000164_post_disaster_r0_c256,santa-rosa-wildfire,0.012786865234375,True,838,933,632,301,206,64397,0.7137210615471485,0.5548726953467954,
santa-rosa-wildfire_00000164_post_disaster_r0_c768,santa-rosa-wildfire,0.021453857421875,True,1406,1363,932,431,474,63699,0.673167208378476,0.5073489384866631,
santa-rosa-wildfire_00000164_post_disaster_r256_c256,santa-rosa-wildfire,0.007476806640625,True,490,356,356,0,134,65046,0.8416075650118203,0.726530612244898,
santa-rosa-wildfire_00000164_post_disaster_r512_c768,santa-rosa-wildfire,0.0926513671875,True,6072,5708,4811,897,1261,58567,0.8168081494057725,0.6903429473382121,
santa-rosa-wildfire_00000164_post_disaster_r768_c0,santa-rosa-wildfire,0.0211181640625,True,1384,1747,1212,535,172,63617,0.7741935483870968,0.631578947368421,
santa-rosa-wildfire_00000164_post_disaster_r768_c256,santa-rosa-wildfire,0.0169677734375,True,1112,1522,931,591,181,63833,0.7069096431283219,0.5466823253082795,
santa-rosa-wildfire_00000164_post_disaster_r768_c512,santa-rosa-wildfire,0.0268707275390625,True,1761,1613,1448,165,313,63610,0.8583283935981031,0.7518172377985463,
santa-rosa-wildfire_00000168_post_disaster_r512_c256,santa-rosa-wildfire,0.047698974609375,True,3126,0,0,0,3126,62410,0.0,0.0,
santa-rosa-wildfire_00000168_post_disaster_r768_c768,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000170_post_disaster_r0_c0,santa-rosa-wildfire,0.0404815673828125,True,2653,1657,1232,425,1421,62458,0.57169373549884,0.40025990903183883,
santa-rosa-wildfire_00000170_post_disaster_r0_c768,santa-rosa-wildfire,0.049652099609375,True,3254,0,0,0,3254,62282,0.0,0.0,
santa-rosa-wildfire_00000170_post_disaster_r256_c0,santa-rosa-wildfire,0.0346832275390625,True,2273,0,0,0,2273,63263,0.0,0.0,
santa-rosa-wildfire_00000170_post_disaster_r256_c256,santa-rosa-wildfire,0.0283966064453125,True,1861,1676,1428,248,433,63427,0.8074639525021204,0.6770981507823614,
santa-rosa-wildfire_00000170_post_disaster_r256_c512,santa-rosa-wildfire,0.0460968017578125,True,3021,2409,2123,286,898,62229,0.7819521178637201,0.6419715754460236,
santa-rosa-wildfire_00000170_post_disaster_r512_c0,santa-rosa-wildfire,0.0567779541015625,True,3721,2955,1828,1127,1893,60688,0.5476333133612942,0.37706270627062705,
santa-rosa-wildfire_00000170_post_disaster_r512_c256,santa-rosa-wildfire,0.0322113037109375,True,2111,2037,1598,439,513,62986,0.7704918032786885,0.6266666666666667,
santa-rosa-wildfire_00000170_post_disaster_r512_c512,santa-rosa-wildfire,0.0401153564453125,True,2629,2665,2227,438,402,62469,0.8413298073290517,0.7261167264427779,
santa-rosa-wildfire_00000170_post_disaster_r768_c256,santa-rosa-wildfire,0.0153045654296875,True,1003,638,475,163,528,64370,0.578915295551493,0.4073756432246998,
santa-rosa-wildfire_00000170_post_disaster_r768_c512,santa-rosa-wildfire,0.0228271484375,True,1496,1555,1279,276,217,63764,0.8384136348738118,0.7217832957110609,
santa-rosa-wildfire_00000175_post_disaster_r0_c0,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000175_post_disaster_r0_c768,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000175_post_disaster_r512_c256,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000175_post_disaster_r512_c768,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000175_post_disaster_r768_c768,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000187_post_disaster_r0_c512,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000187_post_disaster_r0_c768,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
santa-rosa-wildfire_00000187_post_disaster_r256_c0,santa-rosa-wildfire,0.0,False,0,0,0,0,0,65536,,,0.0
